,country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
38,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.063,0.081,0.069,0.072,0.072,0.093,0.1,0.115,0.099,0.088,0.088,0.073,0.073,0.073,0.088,0.084,0.092,0.183,0.187,0.209,0.183,0.169,0.161,0.114,0.103,0.128,0.128,0.147,0.103,0.106,0.136,0.143,0.147,0.15,0.161,0.161,0.26,0.231,0.249,0.183,0.191,0.194,0.198,0.209,0.209,0.213,0.216,0.22,0.231,0.234,0.245,0.242,0.224,0.22,0.216,0.227,0.231,0.165,0.161,0.169,0.187,0.191,0.117,0.125,0.18,0.198,0.216,0.22,0.227,0.238,0.249,0.226,0.2263269230769231,0.22665384615384618,0.22698076923076926,0.22730769230769235,0.22763461538461544,0.22796153846153852,0.2282884615384616,0.2286153846153847,0.22894230769230778,0.22926923076923086,0.22959615384615395,0.22992307692307704,0.23025000000000012,0.2305769230769232,0.2309038461538463,0.23123076923076938,0.23155769230769246,0.23188461538461555
39,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.039,0.051,0.043,0.046,0.045,0.059,0.063,0.072,0.062,0.055,0.051,0.084,0.092,0.099,0.106,0.084,0.117,0.125,0.161,0.125,0.15,0.121,0.161,0.15,0.183,0.183,0.198,0.194,0.202,0.209,0.209,0.205,0.205,0.216,0.18,0.187,0.198,0.066,0.103,0.377,0.385,0.407,0.403,0.412,0.427,0.443,0.453,0.464,0.477,0.488,0.506,0.528,0.882,0.903,0.926,0.961,1.089,0.872,1.216,1.236,1.273,1.743,2.078,2.183,2.352,2.374,2.344,2.384,2.303,2.279,2.467,2.369,2.4121538461538465,2.455307692307693,2.498461538461539,2.5416153846153855,2.584769230769232,2.627923076923078,2.6710769230769245,2.714230769230771,2.757384615384617,2.8005384615384634,2.8436923076923097,2.886846153846156,2.9300000000000024,2.9731538461538487,3.016307692307695,3.0594615384615413,3.1026153846153877,3.145769230769234
40,Chile,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.535,0.638,0.74,0.634,0.85,1.568,1.96,2.162,1.968,2.077,2.44,2.18,2.459,2.352,2.81,3.107,3.462,3.356,2.843,3.067,3.708,4.027,3.968,3.884,2.781,3.334,2.755,3.045,4.027,3.8,3.902,3.877,3.656,4.015,3.85,2.927,2.894,4.092,4.828,5.11,5.026,5.279,5.527,5.007,5.26,5.568,5.806,6.11,6.139,5.641,5.431,5.706,6.208,5.875,8.451,9.982,10.604,10.403,11.08,11.597,11.832,11.726,12.451,12.703,13.476,14.455,16.707,17.337,17.505,17.747,18.772,19.238,21.202,22.531,24.636,27.056,28.139,27.588,25.878,22.947,24.029,23.017,22.842,24.73,25.1,24.347,20.475,20.674,22.005,21.292,22.022,22.41,26.6,32.018,32.908,30.892,32.001,34.098,37.975,41.563,48.226,55.942,57.258,61.408,58.503,52.918,54.836,55.1,59.228,61.127,64.052,70.476,70.553,65.96,71.348,78.071,79.621,81.737,77.59,81.782,84.25,84.138,84.439,91.977,80.178,89.037,84.378,85.52688461538462,86.67576923076923,87.82465384615385,88.97353846153847,90.12242307692308,91.2713076923077,92.42019230769232,93.56907692307693,94.71796153846155,95.86684615384617,97.01573076923079,98.1646153846154,99.31350000000002,100.46238461538464,101.61126923076925,102.76015384615387,103.90903846153849,105.0579230769231
41,China,CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.894,22.736,24.252,25.009,24.631,17.029,24.252,26.718,25.421,30.131,32.023,34.748,37.997,40.278,38.763,39.972,46.518,48.846,45.955,43.66,45.809,47.591,48.282,49.558,51.905,50.269,54.111,62.383,72.646,75.477,70.969,61.366,74.427,90.791,113.979,127.613,108.995,103.004,55.892,36.107,41.836,38.4,62.081,78.835,102.115,127.999,133.783,160.877,190.521,215.824,255.785,524.617,720.152,798.8,570.63,459.618,456.779,460.637,500.286,549.459,460.226,495.507,607.683,807.953,909.21,968.646,1008.293,1028.1,1183.215,1226.421,1340.831,1492.778,1525.661,1494.496,1476.488,1606.585,1694.217,1844.828,1998.083,2104.213,2257.739,2425.894,2463.654,2484.855,2606.096,2730.788,2921.651,3103.739,3361.637,3508.818,3515.594,3364.587,3557.275,3649.201,3728.513,4103.042,4841.119,5217.351,5882.143,6494.338,6983.577,7501.498,7891.089,8620.627,9532.409,9779.354,9956.376,9998.674,9866.951,9765.029,10011.151,10353.935,10721.042,10914.012,11336.233,11396.777,11600.408230769232,11804.039461538463,12007.670692307694,12211.301923076926,12414.933153846157,12618.564384615389,12822.19561538462,13025.826846153852,13229.458076923083,13433.089307692315,13636.720538461546,13840.351769230778,14043.98300000001,14247.61423076924,14451.245461538472,14654.876692307704,14858.507923076935,15062.139153846167
42,Christmas Island,CXR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.084,0.084,0.07,0.125,0.136,0.125,0.092,0.092,0.099,0.099,0.103,0.073,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013461538461538463,-0.0026923076923076926,-0.004038461538461539,-0.005384615384615385,-0.006730769230769231,-0.008076923076923077,-0.009423076923076923,-0.010769230769230769,-0.012115384615384615,-0.01346153846153846,-0.014807692307692306,-0.016153846153846154,-0.0175,-0.01884615384615385,-0.020192307692307697,-0.021538461538461545,-0.022884615384615392,-0.02423076923076924
43,Colombia,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.143,0.187,0.198,0.443,0.846,0.824,1.348,1.29,0.652,0.33,0.081,0.535,0.736,2.403,2.784,2.784,3.004,4.638,4.165,3.733,4.165,3.733,4.74,4.48,4.96,5.062,4.483,5.135,7.498,8.164,8.633,10.761,9.621,11.944,12.599,13.651,13.977,16.087,16.39,18.196,19.419,21.233,21.683,22.859,23.474,24.687,26.573,28.016,28.37,30.281,31.425,33.631,36.394,35.809,37.98,39.241,41.534,44.267,44.174,44.26,45.679,49.21,48.702,48.079,48.754,50.124,52.017,52.793,56.898,56.654,61.495,63.338,67.037,59.421,59.913,65.256,65.799,55.476,56.591,56.848,55.901,57.378,54.647,60.162,62.304,60.491,66.964,72.461,76.266,76.224,80.255,88.105,98.284,96.774,99.686,92.275,87.112,94.498,89.731,95.765,99.718,101.09007692307692,102.46215384615384,103.83423076923076,105.20630769230767,106.57838461538459,107.95046153846151,109.32253846153843,110.69461538461535,112.06669230769226,113.43876923076918,114.8108461538461,116.18292307692302,117.55499999999994,118.92707692307685,120.29915384615377,121.67123076923069,123.04330769230761,124.41538461538453
44,Comoros,COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.018,0.018,0.018,0.018,0.029,0.029,0.029,0.029,0.029,0.033,0.04,0.04,0.029,0.022,0.048,0.048,0.048,0.048,0.048,0.048,0.044,0.048,0.051,0.051,0.066,0.066,0.07,0.073,0.073,0.077,0.081,0.084,0.092,0.095,0.103,0.106,0.106,0.136,0.147,0.143,0.165,0.106,0.11,0.136,0.161,0.143,0.154,0.183,0.161,0.18,0.216,0.267,0.293,0.311,0.381,0.415,0.413,0.42038461538461536,0.42776923076923073,0.4351538461538461,0.4425384615384615,0.44992307692307687,0.45730769230769225,0.4646923076923076,0.472076923076923,0.4794615384615384,0.48684615384615376,0.49423076923076914,0.5016153846153846,0.509,0.5163846153846154,0.5237692307692309,0.5311538461538463,0.5385384615384617,0.5459230769230772
45,Congo,COG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.118,0.154,0.13,0.137,0.135,0.176,0.189,0.216,0.187,0.224,0.267,0.238,0.234,0.267,0.245,0.308,0.322,0.451,0.502,0.572,0.685,0.663,1.22,1.623,1.099,1.235,0.48,0.322,0.348,0.406,0.471,1.343,1.142,1.14,1.275,1.062,1.32,1.493,1.496,1.008,1.083,1.289,1.16,3.384,3.225,4.037,4.831,3.869,3.916,4.284,4.178,2.72,3.258,3.549,4.352,4.786,4.259,4.27,4.944,5.5,5.046,5.02,5.892,5.47,5.633,5.729,5.651,6.545,7.29,7.392,7.256,7.432,7.563923076923078,7.695846153846155,7.827769230769232,7.959692307692309,8.091615384615386,8.223538461538462,8.355461538461538,8.487384615384615,8.619307692307691,8.751230769230768,8.883153846153844,9.01507692307692,9.146999999999997,9.278923076923073,9.41084615384615,9.542769230769226,9.674692307692302,9.806615384615379
46,Cook Islands,COK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.015,0.029,0.029,0.026,0.029,0.066,0.051,0.051,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.044,0.044,0.048,0.048,0.048,0.051,0.051,0.048,0.051,0.051,0.048,0.04,0.048,0.055,0.062,0.066,0.066,0.066,0.066,0.073,0.081,0.084,0.084,0.081,0.081,0.073,0.081,0.081,0.084,0.066,0.069,0.068,0.06909615384615385,0.07019230769230769,0.07128846153846154,0.07238461538461538,0.07348076923076922,0.07457692307692307,0.07567307692307691,0.07676923076923076,0.0778653846153846,0.07896153846153844,0.08005769230769229,0.08115384615384613,0.08224999999999998,0.08334615384615382,0.08444230769230766,0.08553846153846151,0.08663461538461535,0.0877307692307692
47,Costa Rica,CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.311,0.388,0.432,0.407,0.348,0.484,0.462,0.447,0.385,0.491,0.491,0.55,0.601,0.674,0.846,0.992,0.875,1.036,1.146,1.249,1.527,1.761,2.043,1.904,2.036,2.082,2.607,2.912,2.781,2.448,2.236,2.071,2.089,1.981,2.242,2.578,2.724,2.906,2.933,2.913,3.288,3.742,3.891,5.2,4.801,4.686,4.916,5.234,5.438,5.394,5.667,6.245,6.583,6.842,6.723,7.007,7.961,7.99,7.748,7.493,7.311,7.26,7.632,7.748,7.406,7.856,8.029,8.012,7.698,6.763,7.655,7.889,8.016692307692308,8.144384615384615,8.272076923076922,8.399769230769229,8.527461538461536,8.655153846153842,8.78284615384615,8.910538461538456,9.038230769230763,9.16592307692307,9.293615384615377,9.421307692307684,9.54899999999999,9.676692307692297,9.804384615384604,9.932076923076911,10.059769230769218,10.187461538461525
