country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.234,0.267,0.311,0.337,0.311,0.341,0.374,0.319,0.366,0.432,0.429,0.495,0.531,0.605,0.795,1.096,1.334,1.451,1.521,1.608,1.715,1.744,2.107,1.601,2.019,1.997,1.898,2.392,2.293,2.369,2.028,1.871,1.372,1.552,1.596,1.757,1.757,1.874,1.852,1.737,2.023,2.03,2.038,2.042,2.061,2.083,2.104,2.104,2.123,2.192,2.363,1.56,1.538,1.556,1.589,1.739,1.756,1.932,1.991,2.37,2.755,2.492,3.147,3.201,2.713,2.921,2.426,2.089,2.636,2.918,3.683,3.587
Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.044,0.04,0.04,0.081,0.059,0.099,0.088,0.081,0.081,0.139,0.194,0.202,0.216,0.216,0.227,0.337,0.315,0.476,0.612,0.513,0.755,0.751,0.967,0.986,0.986,1.037,1.081,1.114,1.037,1.224,1.088,1.341,1.433,1.711,1.737,1.872,2.275,2.429,2.572,2.18,2.213,2.829,2.752,3.147,3.217,3.55,3.829,3.752,3.803,4.247,4.957,4.946,5.28,5.251,5.28,5.892,5.954,6.156,6.855,7.299,9.134,9.171,8.522,8.926,9.805,10.325,10.164,11.292,12.773,13.755,12.67,13.117,12.793,14.188,15.953,14.985,15.102,15.932,6.904,8.115,7.797,10.542,6.133,10.127,12.294,14.642,13.12,12.769,17.875,16.245,19.37,18.932,18.944,18.737,19.517,21.733,22.864,25.048,28.942,26.135,29.3,18.475,15.042,13.022,15.836,12.442,4.549,17.376,25.092,30.801,26.832,28.656,33.437,34.521,32.549,34.494,39.096,43.375,38.843,42.071,42.388,49.171,48.8,51.273,55.313,60.368,62.562,72.517,68.93,77.606,86.381,92.287,84.509,84.703,87.29,79.823,80.76,88.241,85.74,79.476,84.869,71.714,69.389,62.257,58.268,57.308,62.364,62.01,59.695,57.425,55.521,57.51,57.74,57.567,57.561,60.015,59.506,63.381,58.383,58.802,55.982,54.93,55.838,56.685,57.292,56.517,53.875,53.738,52.994,50.867,47.239,53.12,49.211,46.712,45.202,43.473,43.419,43.414,42.457,42.037,41.006,36.686,38.525,38.051
Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.205,0.304,0.425,0.469,0.469,0.572,0.696,0.689,0.674,0.769,0.744,0.898,1.11,1.275,1.238,1.169,1.279,1.495,1.418,1.356,1.447,1.671,1.565,1.729,1.913,1.964,2.045,2.085,2.257,2.305,2.543,2.876,3.521,3.47,2.876,3.583,3.847,4.21,4.441,4.749,5.122,5.676,5.185,5.236,5.672,5.961,6.24,6.896,7.999,8.006,8.068,7.79,8.61,8.761,9.252,8.427,8.926,8.482,6.108,5.745,4.606,7.233,4.466,6.152,7.665,7.233,7.537,7.456,8.596,8.963,10.264,9.556,10.095,10.223,9.567,9.556,9.475,9.92,10.464,10.458,11.86,8.311,6.625,5.839,6.172,4.45,1.621,5.764,9.446,10.211,8.53,10.233,12.298,11.225,10.333,12.593,13.614,17.061,17.694,16.285,16.602,19.499,20.361,24.123,29.07,28.129,30.329,31.489,32.519,35.981,38.047,40.244,41.888,42.916,46.203,41.427,39.051,40.437,41.038,42.17,39.865,40.491,38.812,36.586,40.023,39.129,39.781,42.247,40.205,40.662,39.419,44.161,46.137,46.019,43.606,42.666,43.408,44.099,43.035,44.614,44.437,43.614,45.081,43.461,44.646,45.231,45.778,45.368,43.363,44.706,43.53,45.043,40.981,42.249,43.182,39.229,38.726,39.179,38.172,36.867,36.727,34.235,35.787,35.38
Syria,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.011,0.015,0.011,0.015,0.029,0.062,0.062,0.058,0.022,0.022,0.055,0.036,0.018,0.018,0.022,0.025,0.025,0.029,0.414,0.381,0.476,0.512,0.578,1.644,2.003,1.981,2.168,2.226,3.219,3.061,3.2,3.606,4.361,3.672,4.911,4.603,5.954,7.233,6.65,8.874,7.756,7.885,9.654,11.171,13.737,14.632,15.181,22.485,20.727,26.535,24.364,27.775,32.849,29.389,31.073,35.943,36.679,34.271,37.045,42.201,42.562,45.222,45.65,46.083,47.128,49.257,53.158,55.151,54.171,50.951,40.35,54.978,51.287,50.751,53.664,66.66,67.756,62.968,61.722,58.836,45.85,34.043,30.943,28.603,26.936,28.444,32.425,28.677,26.313,27.217,27.635
Taiwan,TWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.051,0.114,0.081,0.11,0.176,0.256,0.216,0.22,0.253,0.275,0.359,0.41,0.487,0.616,0.678,0.74,0.854,0.92,1.015,1.385,1.799,2.143,2.909,3.045,2.755,3.572,3.833,3.994,4.488,4.752,4.928,4.203,4.192,4.243,3.774,3.594,4.195,4.173,4.364,4.734,5.251,5.899,7.181,7.768,7.935,6.418,6.425,4.63,2.187,2.862,3.619,4.539,4.473,3.784,4.908,6.392,6.472,6.487,7.197,7.685,8.183,9.57,10.991,11.874,12.528,14.165,15.109,16.907,17.845,19.462,21.97,24.141,26.291,28.734,31.475,35.872,40.245,39.31,43.454,56.1,61.13,71.028,75.766,83.515,75.052,75.385,83.138,84.865,84.734,94.333,98.206,113.093,123.126,124.184,133.604,142.188,153.808,161.174,168.887,176.794,190.557,200.172,207.808,226.9,229.777,237.326,248.248,257.883,266.46,276.159,279.8,266.594,252.505,270.148,276.283,272.739,273.873,276.371,275.868,279.731,285.247,283.416,273.954,271.789,291.201,277.901
Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.009,0.01,0.009,0.012,0.013,0.017,0.018,0.016,0.02,0.023,0.029,0.029,0.038,0.039,0.046,0.048,0.051,0.058,0.059,0.064,0.066,0.07,0.073,0.078,0.089,0.098,0.103,0.121,0.123,0.142,0.144,0.167,0.187,0.217,0.246,0.253,0.244,0.239,0.265,0.237,0.27,0.303,0.305,0.321,0.315,0.327,0.37,0.402,0.363,0.333,0.355,0.327,0.13,0.111,0.102,0.11,0.134,0.148,0.177,0.174,0.253,0.314,0.348,0.375,0.51,0.613,0.69,0.772,0.933,1.056,1.21,1.238,1.306,1.322,1.585,1.393,0.759,0.792,1.149,1.215,1.364,1.642,1.746,1.985,2.212,2.396,2.566,2.714,2.964,3.361,3.686,4.034,4.306,4.527,4.714,4.863,5.107,5.479,5.828,6.183,6.531,6.832,7.028,7.322,7.703,8.179,8.61,8.98,9.328,9.809,10.185,10.531,10.895,10.982,11.411,11.201,11.411,11.574,11.677,12.586,12.042,11.813,12.757,12.659,11.965,9.658,7.308,5.171,2.355,2.445,2.824,2.15,2.497,2.517,2.234,2.288,1.877,2.071,2.56,2.439,2.655,3.227,2.896,2.444,2.536,2.341,2.933,2.907,4.6,5.302,5.693,6.858,8.06,8.857,9.299,9.98,10.017
Tanzania,TZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0.447,0.539,0.528,0.539,0.557,0.66,0.762,0.802,0.689,0.828,0.703,0.766,0.802,1.033,1.161,1.37,1.758,1.652,1.795,1.765,2.461,2.164,3.183,2.303,2.282,2.786,2.008,2.197,2.063,1.874,2.107,2.148,2.196,2.347,2.338,2.278,2.368,2.272,2.162,2.112,2.255,2.178,2.426,2.063,2.434,2.527,2.824,2.481,2.459,2.572,3.041,3.486,3.687,4.221,5.356,5.876,5.706,5.911,5.767,6.923,7.524,8.785,9.687,9.198,9.723,10.214,11.234,11.838,13.743,14.169,15.417,15.57
Thailand,THA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.025,0.022,0.025,0.025,0.029,0.036,0.04,0.047,0.058,0.058,0,0.033,0.015,0,0,0.029,0.04,0.062,0.956,1.091,1.278,1.644,2.05,2.373,2.618,2.922,3.017,3.321,3.709,4.141,5.027,5.562,7.47,7.44,9.465,12.15,17.076,14.54,15.353,19.202,21.76,24.345,24.104,24.236,28.555,31.869,34.741,36.363,39.718,37.523,37.312,41.746,45.117,47.792,48.768,53.571,60.491,71.404,86.563,95.045,105.513,121.855,136.87,153.65,173.566,181.203,159.704,167.235,167.352,172.267,184.665,191.088,207.331,214.325,215.825,224.083,224.249,228.836,241.019,244.878,262.348,263.754,272.488,277.099,284.045,283.348,288.346,281.87,271.852,267.219,270.746
Togo,TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.026,0.044,0.029,0.033,0.04,0.04,0.048,0.048,0.055,0.066,0.092,0.088,0.106,0.132,0.132,0.18,0.198,0.194,0.242,0.275,0.315,0.405,0.412,0.39,0.311,0.322,0.462,0.355,1.381,0.794,0.706,0.818,0.624,0.695,0.659,0.848,0.925,0.963,1.024,0.978,1.05,1.03,1.069,1.007,1.175,1.265,0.879,1.29,1.85,1.331,1.159,1.322,1.805,1.744,1.722,1.501,1.517,1.523,2.741,2.596,2.504,2.216,1.643,1.542,1.863,2.312,1.991,2.165,2.415,2.381,2.556,2.576
Tonga,TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.015,0.011,0.026,0.018,0.022,0.026,0.022,0.033,0.029,0.029,0.037,0.04,0.04,0.048,0.044,0.048,0.048,0.048,0.048,0.055,0.07,0.07,0.084,0.088,0.07,0.084,0.092,0.095,0.077,0.099,0.088,0.11,0.095,0.088,0.103,0.117,0.11,0.114,0.128,0.114,0.121,0.132,0.117,0.103,0.106,0.114,0.114,0.117,0.125,0.136,0.136,0.161,0.183,0.191,0.189
Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.066,0.125,0.198,0.224,0.289,0.333,0.414,0.528,0.769,0.649,0.868,1,0.982,1.209,1.656,1.946,1.96,2.099,3.232,3.594,3.646,3.074,3.254,4.067,4.778,5.089,5.741,7.247,8.339,9.453,10.736,9.9,10.666,10.274,10.772,11.021,10.937,12.003,12.641,13.751,2.352,2.514,2.796,2.935,2.836,2.722,2.879,2.564,3.477,3.092,2.579,4.598,7.232,1.677,3.792,5.191,4.052,4.634,4.037,3.901,8.99,8.096,8.236,9.39,10.042,9.613,15.911,16.159,15.312,16.707,16.919,17.242,18.405,16.276,17.504,20.723,17.355,17.489,15.833,16.105,16.981,16.968,19.103,17.411,15.349,14.733,18.458,18.911,19.905,22.594,24.366,26.756,28.702,32.391,32.711,38.227,42.727,45.582,44.465,44.442,47.112,47.067,46.176,45.824,46.892,45.56,39.893,40.318,40.328,40.783,35.03,35.532,34.332
Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.029,0.04,0,0.029,0.022,0,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0.018,0.025,0.029,0.033,0.033,0.058,0.135,0.161,0.051,0.091,0.095,0.132,0.128,0.146,0.128,1.219,1.377,1.443,1.377,1.406,1.596,1.559,1.574,1.446,1.588,1.724,1.765,1.794,1.944,2.753,2.46,2.882,3.083,3.592,3.852,3.739,4.208,4.733,4.825,5.393,5.544,5.845,6.754,7.489,8.77,9.496,9.839,9.532,11.319,11.563,11.961,12.087,11.78,12.495,13.268,13.483,16.006,15.275,16.617,16.135,16.272,16.619,17.218,17.788,18.64,19.555,20.43,20.68,21.142,22.095,22.549,22.97,24.591,25.541,25.422,28.138,26.436,28.456,28.333,29.692,31.418,30.592,31.272,31.134,30.353,28.493,35.244,35.577
Turkey,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.209,0.227,0.176,0.267,0.158,0.198,0.245,0.238,0.256,0.352,0.275,0.447,0.326,0.125,0.139,0.183,0.154,0.161,0.176,0.194,0.136,0.245,0.267,0.403,0.366,0.403,0.41,0.425,0.392,0.374,0.443,0.315,0.524,0.671,1.037,0.949,1.048,1.205,1.367,1.532,1.579,1.88,1.722,1.957,1.883,2.228,1.997,2.037,1.663,1.037,0.513,0.392,0.458,0.938,1.403,0.843,1.011,1.473,2.451,2.367,3.008,3.279,3.125,3.55,3.972,3.938,4.001,4.664,5.792,5.935,5.865,4.246,4.634,4.905,5.469,5.619,4.946,6.118,7.023,7.089,7.023,7.477,7.7,7.968,9.488,10.184,10.474,12.965,13.433,13.619,14.359,15.97,16.035,17.192,16.799,17.341,21.605,22.64,26.303,27.353,31.506,33.479,36.265,38.753,42.579,47.638,53.722,59.31,60.929,65.419,73.359,81.121,76.714,75.038,75.212,79.186,86.21,89.812,94.906,105.662,115.618,128.442,124.728,137.57,151.615,158.126,164.065,171.139,167.566,181.355,199.647,212.108,212.135,207.928,229.937,213.581,221.226,236.766,244.769,264.871,282.368,313.693,310.622,316.412,316.193,342.057,356.107,347.332,364.028,384.93,405.95,430.901,422.059,402.692,412.927,452.703,435.685
Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,0,0,0.004,0.004,0.006,0.007,0.007,0.007,0.008,0.007,0.023,0.026,0.022,0.03,0.032,0.044,0.045,0.042,0.051,0.059,0.073,0.075,0.098,0.1,0.117,0.124,0.13,0.148,0.151,0.164,0.168,0.178,0.186,0.2,0.227,0.25,0.265,0.31,0.316,0.363,0.37,0.427,0.479,0.556,0.63,0.646,0.624,0.611,0.68,0.607,0.692,0.775,0.78,0.823,0.807,0.837,0.948,1.03,0.929,0.853,0.909,0.837,0.334,0.285,0.26,0.282,0.344,0.38,0.452,0.447,0.647,0.804,0.879,0.948,1.296,1.559,1.753,1.963,2.371,2.678,3.063,3.137,3.312,3.353,4.019,3.53,1.944,2.029,2.942,3.095,3.465,4.166,4.421,5.022,5.585,6.044,6.471,6.844,7.465,8.465,9.297,10.183,10.883,11.446,11.924,12.32,12.956,13.919,14.825,15.737,16.627,17.407,17.918,18.677,19.632,20.863,21.968,22.919,23.816,25.052,26.014,26.897,27.828,28.053,29.142,28.615,29.153,29.572,29.838,32.157,35.516,35.791,36.973,37.448,31.703,32.422,31.994,27.516,34.216,34.569,31.654,31.196,33.446,39.797,39.361,34.034,30.131,40.568,49.355,47.929,49.5,49.183,59.438,52.462,59.184,65.155,66.939,64.34,62.799,64.323,64.45,64.36,63.76,65.325,67.697,69.975,70.958
Turks and Caicos Islands,TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.066,0.066,0.07,0.07,0.07,0.084,0.088,0.099,0.11,0.114,0.15,0.158,0.161,0.191,0.216,0.253,0.264,0.275,0.282,0.282,0.282,0.286,0.308,0.311,0.33,0.352,0.363,0.363,0.359,0.346,0.349
Tuvalu,TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.011,0.011,0.007,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
Uganda,UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.139,0.143,0.209,0.22,0.264,0.264,0.278,0.293,0.414,0.421,0.406,0.428,0.432,0.491,0.626,0.732,0.809,0.981,1.175,1.443,1.438,1.378,1.176,1.19,1.129,0.985,0.802,0.695,0.671,0.626,0.527,0.545,0.614,0.58,0.617,0.702,0.769,0.863,0.8,0.761,0.78,0.798,0.797,0.708,0.925,1.018,1.062,1.209,1.255,1.361,1.417,1.446,1.513,1.607,2.018,2.383,2.71,2.78,3,3.57,3.824,3.627,3.755,4.09,4.526,4.795,5.388,5.523,5.732,5.538,6.053,6.022
