country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Estonia,EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0.01,0.015,0.022,0.031,0.039,0.047,0.056,0.065,0.093,0.125,0.152,0.188,0.227,0.28,0.334,0.385,0.447,0.518,0.606,0.696,0.814,0.935,1.077,1.226,1.383,1.563,1.744,1.942,2.146,2.36,2.585,2.827,3.101,3.403,3.722,4.097,4.478,4.917,5.363,5.879,6.458,7.129,7.889,8.67,9.424,10.162,10.982,11.715,12.55,13.486,14.428,15.422,16.396,17.407,18.552,19.795,20.918,21.948,23.046,24.056,24.459,24.804,25.118,25.458,25.873,26.332,26.878,27.417,28.199,29.17,30.261,31.434,33.022,34.928,37.073,39.47,42.368,45.651,49.416,53.269,57.336,61.452,66.372,70.695,73.043,75.493,79.045,82.809,87.039,92.134,97.557,103.722,110.595,118.046,126.025,134.468,143.69,154.148,165.613,178.161,191.556,205.641,220.308,235.433,251.308,268.329,286.428,305.628,325.904,347.103,368.893,391.584,415.454,440.789,467.451,495.246,524.107,554.452,585.964,618.547,652.245,686.218,721.532,756.171,791.465,827.263,863.381,902.341,941.069,979.597,1018.161,1057.527,1094.447,1128.594,1153.015,1172.454,1192.499,1210.56,1229.603,1248.286,1265.227,1281.165,1296.647,1312.529,1327.899,1345.163,1362.49,1379.587,1396.032,1415.974,1433.797,1448.214,1467.189,1486.145,1503.917,1523.578,1542.406,1558.23,1575.719,1594.457,1612.342,1624.666,1633.905,1644.325,1654.637
Eswatini,SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.011,0.015,0.018,0.022,0.026,0.029,0.033,0.037,0.07,0.073,0,0,0.084,0.165,0.366,0.594,0.872,1.176,1.543,1.942,2.323,2.693,3.004,3.342,3.675,4.016,4.455,4.902,5.368,5.804,6.24,6.511,6.844,7.284,7.742,8.178,8.614,9.05,10.01,10.882,11.714,12.425,13.502,14.564,15.352,16.495,17.657,18.895,20.104,21.2,22.281,23.285,24.285,25.3,26.315,27.355,28.378,29.437,30.433,31.441,32.61,34.009,34.779,35.647,36.702,37.688,38.721,39.842,40.934,42.066,43.331
Ethiopia,ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,0.033,0,0,0,0,0.036,0.04,0.128,0.19,0.289,0.472,0.743,0.97,1.212,1.534,1.853,2.19,2.542,2.882,3.278,3.699,4.106,4.75,5.574,6.647,8.372,10.038,11.69,13.54,14.946,16.697,18.433,19.641,20.816,21.863,23.231,25.076,26.893,28.753,30.227,32.062,33.712,35.511,37.706,40.26,42.9,45.695,48.681,51.64,54.576,57.57,59.767,62.273,65.067,68.047,71.195,74.289,77.752,82.017,86.448,91.318,96.477,101.433,106.751,112.591,119.009,125.462,131.799,139.201,147.31,157.091,169.108,181.804,196.229,211.813,227.802,244.477,262.287,281.206,300.279
Faroe Islands,FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.081,0.136,0.22,0.297,0.396,0.509,0.605,0.722,0.821,0.879,0.993,1.11,1.235,1.356,1.491,1.63,1.799,1.982,2.195,2.451,2.711,2.946,3.199,3.499,3.847,4.177,4.584,4.983,5.463,5.884,6.324,6.782,7.269,7.768,8.284,8.775,9.274,9.801,10.38,11.084,11.739,12.388,12.971,13.546,14.117,14.718,15.308,15.931,16.561,17.25,18.012,18.738,19.47,20.218,20.94,21.618,22.306,22.937,23.512,24.142,24.71,25.3,25.948,26.546,27.154,27.784,28.491,29.217,29.957,30.715,31.452,32.2
Fiji,FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.253,0.41,0.579,0.736,0.909,1.103,1.268,1.444,1.641,1.836,2.004,2.235,2.477,2.902,3.246,3.568,3.924,4.319,4.751,5.271,5.82,6.399,7.029,7.699,8.322,8.805,9.569,10.278,11.115,11.907,12.984,13.82,14.528,15.106,15.679,16.277,16.749,17.299,17.924,18.725,19.38,20.11,20.839,21.562,22.299,23.091,23.855,24.599,25.355,26.17,27.212,28.092,29.129,30.47,31.552,32.755,33.895,34.741,35.483,36.575,37.573,38.542,39.648,40.9,42.22,43.48,44.841,46.252,47.66,48.701,49.786,50.86
Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.11,0.183,0.26,0.308,0.37,0.44,0.502,0.59,0.66,0.751,0.865,0.956,1.044,1.169,1.253,1.348,1.462,1.59,1.667,1.766,1.865,1.986,2.103,2.246,2.466,2.594,2.722,2.843,3.004,3.213,3.433,3.627,3.822,4.041,4.276,4.573,5.089,5.577,6.313,6.914,7.335,7.735,8.248,8.775,9.362,9.977,10.864,12.271,13.553,14.616,15.931,17.415,19.078,19.767,19.874,20.053,20.174,20.247,20.485,20.76,21.042,21.753,23.23,24.974,26.685,28.282,31.133,34.261,37.612,40.261,43.272,46.294,49.518,53.47,56.986,61.95,68.73,74.426,79.297,81.611,84.856,87.666,91.611,94.336,94.976,98.258,103.708,112.166,117.099,123.643,131.62,140.275,147.841,156.993,167.919,180.087,192.328,202.935,216.491,231.578,246.5,263.29,282.626,305.454,330.754,360.243,388.831,422.112,460.009,500.364,540.901,585.007,634.327,680.935,726.961,778.16,828.297,880.122,934.359,992.498,1043.901,1086.878,1128.341,1170.488,1220.037,1273.252,1330.785,1382.843,1435.291,1492.206,1547.394,1601.659,1657.973,1719.705,1777.821,1841.854,1904.55,1963.902,2022.768,2079.778,2142.292,2207.333,2279.987,2348.926,2405.973,2474.344,2541.104,2599.725,2655.631,2719.712,2776.35,2827.496,2879.211,2926.83,2971.016,3018.264,3062.918,3108.648,3151.102,3188.837,3226.784,3262.947
France,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239,0,4.415,0,0,0,0,0,6.537,8.588,10.805,12.853,14.945,17.287,19.786,22.446,24.827,27.385,30.287,33.298,36.468,39.637,43.155,47.112,51.201,57.111,63.354,69.429,75.98,82.033,88.713,95.96,104.882,114.141,124.778,136.129,147.996,159.567,171.365,185.186,199.714,214.263,229.524,247.36,265.889,286.73,303.42,320.805,340.422,360.461,382.031,407.371,436.584,469.655,504.287,539.568,574.163,609.155,647.286,688.528,732.053,776.24,823.07,872.373,925.933,980.212,1035.743,1092.685,1143.223,1193.486,1254.411,1320.26,1382.904,1448.163,1513.521,1577.447,1642.67,1710.168,1786.317,1864.302,1946.61,2032.93,2115.843,2195.557,2274.63,2357.919,2444.573,2533.37,2631.188,2729.171,2827.293,2923.623,3025.522,3128.297,3234.579,3345.84,3460.886,3581.186,3710.463,3835.468,3953.13,4082.473,4208.471,4335.897,4472.465,4618.062,4764.775,4914.871,5065.484,5222.391,5380.969,5552.082,5670.432,5773.665,5883.354,6004.958,6113.41,6229.551,6381.329,6519.238,6682.389,6866.578,7073.213,7287.04,7500.772,7713.812,7925.431,8159.713,8397.348,8614.842,8806.616,9006.003,9207.354,9402.726,9600.805,9818.511,10020.308,10214.925,10352.662,10472.589,10595.085,10720.331,10800.317,10907.483,11072.729,11256.353,11452.854,11681.903,11884.183,12112.911,12339.898,12554.445,12780.798,13019.78,13288.279,13565.775,13831.93,14093.82,14389.934,14705.616,15038.503,15376.51,15745.366,16108.834,16489.199,16893.844,17312.07,17755.445,18215.869,18709.264,19223.229,19761.881,20282.543,20764.707,21288.152,21795.104,22323.857,22855.971,23367.016,23826.318,24266.684,24689.932,25101.891,25507.031,25897.316,26285.021,26670.564,27070.186,27463.617,27881.391,28289.107,28677.506,29059.082,29445.539,29848.432,30243.945,30657.908,31070.277,31476.785,31887.803,32294.234,32706.689,33120.355,33536.504,33942.816,34339.012,34728.441,35099.406,35475.969,35830.059,36186.5,36544.992,36872,37203.414,37537.418,37874.316,38196.391,38511.844,38793.383,39100.156,39397.691
French Polynesia,PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.088,0.139,0.191,0.22,0.256,0.315,0.363,0.429,0.495,0.579,0.7,0.839,0.993,1.154,1.348,1.576,1.792,2.001,2.217,2.429,2.693,2.968,3.279,3.561,3.855,4.184,4.521,4.943,5.404,5.994,6.603,7.214,7.79,8.332,8.801,9.27,9.717,10.186,10.666,11.139,11.608,12.099,12.586,13.124,13.736,14.462,15.187,15.968,16.737,17.565,18.386,19.199,20.035,20.874,21.797,22.684,23.56,24.439,25.289,26.135,27.004,27.865,28.74,29.616,30.462,31.346,32.219
Gabon,GAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.024,0.042,0.058,0.074,0.09,0.11,0.133,0.158,0.18,0.312,0.477,0.565,0.638,0.829,1.045,1.426,2.437,4.397,5.83,7.911,10.754,13.491,18.8,24.249,29.613,35.317,41.623,49.178,55.925,62.549,69.114,75.657,81.166,87.145,93.444,98.394,102.404,106.725,112.482,116.967,121.489,126.405,131.38,135.922,141.142,147.028,152.555,159.008,165.022,171.15,177.63,183.88,190.626,197.013,203.236,208.778,213.816,219.195,224.499,230.335,236.163,241.793,247.72,254.089,260.565,267.087,272.966,278.44,283.866,289.795,295.675,301.381
Gambia,GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.029,0.04,0.051,0.066,0.081,0.099,0.121,0.147,0.165,0.183,0.205,0.231,0.26,0.289,0.319,0.352,0.385,0.421,0.469,0.517,0.572,0.638,0.7,0.762,0.861,0.96,1.074,1.213,1.359,1.517,1.674,1.836,1.997,2.169,2.341,2.503,2.682,2.865,3.045,3.243,3.44,3.638,3.847,4.056,4.272,4.492,4.716,4.957,5.232,5.507,5.807,6.104,6.401,6.72,7.042,7.39,7.738,8.101,8.475,8.9,9.343,9.79,10.215,10.721,11.303,11.893,12.487,13.135,13.846,14.546,15.303,16.074
Georgia,GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.002,0,0,0.004,0.006,0.009,0.013,0.016,0.019,0.023,0.026,0.038,0.051,0.062,0.076,0.092,0.114,0.136,0.156,0.181,0.21,0.246,0.283,0.331,0.38,0.437,0.498,0.562,0.635,0.708,0.789,0.871,0.959,1.05,1.148,1.259,1.382,1.512,1.664,1.819,1.997,2.178,2.388,2.623,2.895,3.204,3.521,3.828,4.127,4.46,4.758,5.097,5.477,5.86,6.264,6.659,7.07,7.535,8.04,8.496,8.914,9.36,9.771,9.934,10.074,10.202,10.34,10.509,10.695,10.917,11.136,11.453,11.848,12.281,12.748,13.385,14.151,15.013,15.978,17.144,18.462,19.971,21.516,23.147,24.798,26.777,28.515,29.469,30.464,31.907,33.428,35.134,37.186,39.365,41.841,44.598,47.581,50.776,54.155,57.841,62.021,66.608,71.63,76.994,82.635,88.508,94.573,100.946,107.791,115.077,122.811,130.981,139.532,148.331,157.501,167.141,177.382,188.164,199.411,211.096,223.386,236.148,249.343,262.993,276.754,291.05,305.085,319.383,333.887,348.522,364.296,379.871,395.599,411.918,428.114,444.063,459.935,475.212,485.127,491.195,493.486,497.539,501.966,506.905,511.216,515.716,519.441,522.789,526.521,530.793,535.807,541.9,548.261,553.57,559.706,565.914,573.719,581.973,589.986,598.924,608.68,618.748,628.921,638.983,649.87,660.444,671.5,682.593
Germany,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469,0.949,1.392,1.839,2.374,2.924,3.499,4.126,4.921,5.456,6.009,6.544,7.552,8.592,9.53,12.219,13.117,14.048,15.026,15.953,16.865,17.756,18.639,19.668,22.054,25.435,28.968,32.243,35.625,39.157,42.788,46.822,50.054,54.392,58.58,63.12,67.659,71.29,76.083,80.674,84.122,88.5,92.912,97.843,103.035,108.986,115.618,122.638,131.812,141.361,152.243,162.542,173.424,186.036,199.223,213.062,225.889,239.512,254.652,271.521,290.694,311.455,335.82,364.436,395.36,428.3,463.91,497.718,534.112,575.442,620.982,670.365,727.007,790.475,853.382,922.537,996.905,1074.497,1151.137,1236.486,1328.596,1426.963,1498.558,1600.076,1703.515,1804.817,1909.362,2020.209,2144.711,2278.975,2422.64,2575.733,2733.26,2894.443,3057.476,3227.867,3414.214,3613.063,3821.296,4042.136,4257.125,4477.837,4707.335,4945.62,5201.879,5475.434,5760.812,6064.096,6390.855,6716.413,7035.602,7379.201,7735.323,8117.647,8479.584,8921.767,9368.408,9813.98,10259.347,10717.933,11217.054,11752.137,12250.063,12712.97,13213.666,13738.245,14241.668,14629.096,15058.304,15531.483,15986.944,16318.874,16770.666,17228.732,17641.969,18123.156,18628.166,19167.402,19629.492,20015.459,20362.943,20727.924,21136.543,21588.877,22088.512,22652.025,23253.297,23901.922,24556.246,25217.041,25884.939,26564.371,27164.643,27280.707,27552.389,27870.051,28247.865,28680.014,29190.697,29767.561,30378.543,31002.033,31661.766,32385.264,33151.457,33929.363,34685.742,35441.535,36255.484,37090.328,37973.496,38918.992,39887.91,40848.012,41799.434,42735.664,43720.453,44772.453,45798.477,46835.715,47877.199,48962.934,50025.66,51028.105,52118.949,53171.555,54250.688,55368.578,56468.645,57517.168,58532.902,59544.508,60577.75,61621.871,62669.34,63701.781,64730.809,65739.602,66794.344,67811.211,68780.688,69740.055,70683.234,71623.133,72582.789,73514.273,74437.742,75333.141,76232.078,77147.328,78046.156,78946.016,79831.648,80697.125,81574.617,82424.852,83277.711,84065.992,84897.117,85704.734,86517.547,87351.352,88146.094,88944.18,89745.922,90531.906,91286.719,91994.211,92641.461,93320.266,93985.867
Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638,1.513,2.382,3.4,4.404,5.591,6.668,7.962,9.325,10.648,12.11,13.454,14.887,16.609,18.258,19.961,21.401,22.896,24.658,26.345,28.967,31.245,33.645,36.085,38.966,41.625,43.958,46.85,49.717,52.312,54.796,57.731,60.683,64.243,66.743,69.931,72.888,76.055,79.288,82.362,85.876,89.777,93.02,96.838,101.378,106.002,110.86,116.374,121.958,127.572,132.884,138.853,145.336,152.021,158.471,164.585,173.108,182.09,190.414,197.282,206.224,216.56,229.204,241.811,255.063,269.631,283.548,295.986,311.18,327.598,346.766,367.732,388.539
Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.253,0.447,0.649,0.945,1.121,1.315,1.466,1.63,0,0,0,1.634,0,0,0,1.638,0,0,0,0,1.641,0,0,0,2.012,2.338,2.671,2.982,3.356,3.719,4.181,4.422,4.84,5.258,5.591,5.991,6.346,6.625,6.885,7.313,8.042,8.603,9.321,10.226,0,11.564,11.575,11.597,11.663,11.754,11.879,11.985,12.663,13.407,14.084,15.004,16.301,18.28,20.101,22.416,24.79,27.493,30.347,33.076,35.757,38.057,40.889,43.8,47.166,50.752,53.594,53.846,54.083,54.218,54.445,54.658,54.768,54.834,54.958,55.126,56.477,58.117,62.244,66.819,71.616,76.501,81.583,87.536,93.823,100.636,108.083,116.204,125.596,135.404,145.553,157.793,170.994,187.993,206.614,226.118,248.404,273.839,297.965,325.714,357.192,394.323,430.385,469.054,511.71,558.367,606.045,656.864,707.753,757.878,809.387,864.176,920.461,980.233,1038.507,1101.084,1168.135,1241.366,1324.804,1408.212,1493.188,1577.473,1663.903,1750.866,1839.981,1933.782,2032.404,2130.339,2233.312,2338.674,2443.675,2552.741,2662.227,2776.116,2888.535,3003.081,3114.161,3218.481,3315.835,3410.34,3501.733,3583.446,3662.083,3737.01,3808.371,3883.215,3954.996,4020.755,4076.375,4133.931,4193.594
Greenland,GRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.198,0.304,0.425,0.528,0.736,0.879,1.041,1.268,1.502,1.726,2.019,2.283,2.612,2.928,3.272,3.66,4.078,4.62,5.027,5.408,5.877,6.43,6.987,7.544,8.05,8.27,8.991,9.384,9.955,10.519,11.047,11.564,11.926,12.494,13.004,13.33,13.564,14.11,14.583,15.207,15.817,16.413,16.959,17.455,17.989,18.586,19.204,19.801,20.396,21.064,21.682,22.262,22.912,23.551,24.195,24.858,25.511,26.189,26.781,27.461,28.187,28.767,29.33,29.852,30.378,30.905,31.448,31.993,32.548,33.086,33.652,34.244
Grenada,GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.018,0.029,0.04,0.051,0.062,0.073,0.084,0.099,0.114,0.136,0.154,0.18,0.194,0.216,0.238,0.267,0.304,0.344,0.392,0.436,0.484,0.531,0.586,0.623,0.671,0.718,0.766,0.817,0.865,0.912,0.971,1.033,1.096,1.158,1.22,1.286,1.359,1.455,1.557,1.663,1.773,1.891,2.012,2.154,2.305,2.459,2.627,2.803,2.997,3.188,3.382,3.587,3.803,4.008,4.225,4.455,4.694,4.946,5.199,5.459,5.712,5.983,6.287,6.522,6.782,7.05,7.328,7.636,7.966,8.255,8.585,8.925
